customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards,monthly_spend
69198949,54,female,married,high school,midwest,self-employed,1,0,44804.67655723156,680.8380822039207,11228.734485400586,3,standard,12,14.482496680864903,8.0,5855.382096651788,5,4.0,0,8,1046.14
89498915,55,female,married,bachelors,northeast,student,0,1,17858.610026002647,725.3531171827257,4185.924394775575,4,standard,3,20.999687778772227,7.0,2957.9068455429087,1,1.0,1,8,1437.78
51587961,73,male,married,bachelors,south,self-employed,1,1,93435.5657394812,682.8127240115911,20455.50315580225,7,gold,24,32.07959013957639,8.0,10390.706155312368,1,4.0,5,8,2623.06
45404378,51,male,married,bachelors,south,student,1,0,11449.452885524946,661.5754788881585,2507.2642270102115,1,standard,7,64.39263635467022,2.0,2578.258469125753,1,0.0,1,8,1259.75
23331844,67,male,married,graduate,south,student,1,0,21404.097941269614,655.4192975248731,5492.927058774037,8,standard,9,48.973435406178034,6.0,2890.99154933034,4,3.0,1,8,1229.8
40329980,46,female,married,high school,northeast,student,0,0,12087.770288130743,702.9637253181628,2466.005469332106,9,standard,4,101.34158652434527,3.0,2121.8438911500543,2,3.0,1,8,1218.67
43415128,38,male,married,graduate,northeast,student,0,1,24130.96232865077,658.5439836079124,6763.152809142814,5,standard,11,40.44462153378054,3.0,3016.448578515247,1,0.0,2,8,1487.31
18749697,46,male,married,bachelors,west,self-employed,0,1,107510.03153320117,720.5933588674014,28796.357575976803,19,gold,24,109.92549104936096,9.0,11833.490565265472,6,3.0,1,8,3557.36
89518532,64,male,married,bachelors,northeast,unemployed,1,1,64550.627041061,685.2587898524557,17906.497863421795,15,standard,6,27.451574824180625,5.0,7378.818693702728,2,5.0,1,8,1223.91
30286298,64,female,married,bachelors,west,employed,0,0,32788.820644030486,719.0164065003187,8365.23039390458,9,standard,8,53.034386082186224,5.0,4337.581127768631,1,8.0,0,8,1156.98
48718459,66,male,married,graduate,midwest,student,1,1,57550.284062096565,714.2358534779303,14886.051807127287,18,standard,17,58.79822118025437,7.0,6932.004821888956,5,5.0,3,8,2635.49
95844957,55,female,married,high school,northeast,unemployed,0,0,24052.630987261527,661.9299915643298,6339.675923895118,0,standard,7,29.739379460802795,3.0,3599.214397629291,5,3.0,0,8,1102.71
85271008,39,male,married,graduate,midwest,employed,1,1,47603.06983716389,770.2583992070859,13435.739613604914,7,gold,7,17.298051358329545,8.0,5697.262133652872,3,3.0,1,8,1887.32
30161965,22,male,single,,midwest,student,1,0,34966.173283991884,781.032094765404,7773.943221111296,15,gold,11,46.65985894712641,7.0,4529.451623729841,0,4.0,0,8,1930.39
53849426,33,male,single,bachelors,south,unemployed,0,1,81439.20858337378,707.6289705392093,18492.41210229182,5,gold,18,34.52449538338388,25.0,9383.207676471811,2,2.0,1,8,972.59
78193133,79,male,married,bachelors,west,self-employed,1,0,21600.742551440708,671.9242731805845,4427.375164018335,3,standard,5,52.95284954973013,7.0,2716.409248755672,1,3.0,0,8,1337.57
63431338,26,female,single,bachelors,west,unemployed,0,0,43341.45607968508,692.2652347511803,8749.025515833184,12,standard,11,43.33286467046221,7.0,4977.254923635386,2,6.0,1,8,1212.44
89999962,55,female,married,bachelors,northeast,student,0,0,49320.8804971785,674.2458781924497,10078.824857537116,18,standard,13,54.918327547206765,8.0,5801.673337870597,1,,0,8,1649.76
21173450,27,male,married,bachelors,midwest,unemployed,1,0,19752.186444373576,673.8774961760606,4728.581360864263,3,standard,9,48.08184638791513,8.0,2687.4017515146866,1,0.0,3,8,1369.4
81416794,53,male,married,bachelors,midwest,employed,0,1,17745.53426527655,820.5899370735262,4770.016828667242,10,gold,7,38.16074971795179,8.0,2552.632022577769,4,4.0,2,8,1706.01
65182077,70,male,married,high school,northeast,student,1,1,27870.024782151064,765.690589282158,6455.366807151138,0,gold,10,9.242632535283503,6.0,3758.448290881403,3,1.0,0,8,712.15
22095913,80,male,married,high school,midwest,self-employed,1,1,19702.45688390242,715.2287637392806,4781.331661501121,14,standard,7,58.770677591011975,6.0,2844.34773930972,2,2.0,1,8,1612.25
81477363,23,male,single,high school,midwest,employed,0,0,49853.2291532962,672.2763824333249,10188.92051503964,1,standard,7,16.836027333130275,,5871.612783677981,3,2.0,0,8,1323.05
60318831,76,male,married,high school,south,unemployed,1,1,13721.84664427467,698.962481713428,3290.347481293251,9,standard,3,24.993067019393784,5.0,1906.5532381502385,2,5.0,1,8,1310.08
22811430,66,male,married,graduate,south,employed,0,1,163856.01417068412,725.7531908188959,38074.34521200831,11,platinum,29,15.040239966084188,14.0,17137.81399209997,6,1.0,2,8,2639.61
87313989,48,male,married,bachelors,west,self-employed,0,0,32240.63335271684,637.2886649715394,7301.374393500918,18,standard,12,124.00564993799004,8.0,3721.8460440375234,2,2.0,1,8,2010.33
10741583,78,female,married,bachelors,south,unemployed,1,0,315093.9858397729,703.1562822174702,95301.41420274132,10,platinum,39,36.92959281176375,23.0,32358.790054111807,9,11.0,2,8,4063.96
36415289,38,female,married,graduate,northeast,self-employed,0,0,115132.50357538756,719.042960776963,29534.518761646712,9,gold,23,27.52592624349596,10.0,12307.103110600465,5,3.0,2,8,2283.32
79784720,26,male,single,,northeast,self-employed,1,1,53599.18521956144,716.2390457215599,13259.096389836744,11,standard,7,21.59516349744172,4.0,6060.648283633649,2,3.0,1,8,749.71
41651638,38,female,married,bachelors,west,student,0,0,18243.15294613169,654.5067678784526,3485.390638780016,12,standard,11,38.44291142238083,8.0,2350.1208924798893,2,3.0,0,8,1319.59
70271988,33,female,married,bachelors,northeast,employed,1,1,22004.45257909264,604.5723564929234,4232.828180507963,10,standard,5,17.78863386826295,3.0,3451.4473706582776,2,,2,8,1362.42
40385268,78,male,married,bachelors,northeast,employed,1,1,39160.87566203833,690.930670473826,8319.177973475069,12,standard,8,21.44105844599502,9.0,4434.01416840756,1,3.0,0,8,1013.41
70043876,52,female,married,high school,midwest,employed,1,0,35096.18677952606,651.6868173400295,8666.412182438624,11,standard,10,38.09343328612808,7.0,4041.216149626704,2,5.0,1,8,1776.49
43987703,71,female,married,bachelors,northeast,self-employed,1,0,45675.752169537176,693.0469704225573,7680.628610816397,2,standard,8,47.72136667863884,7.0,5346.062907773299,0,4.0,3,8,2106.01
57669623,19,female,single,bachelors,northeast,employed,1,0,64544.03966069942,697.405766520248,15647.721904815731,2,standard,15,46.90835969105909,4.0,7681.605956824568,5,4.0,1,8,1632.52
78861219,64,male,married,graduate,west,self-employed,0,0,80663.36751662657,728.7226037301293,18699.036380564758,2,gold,8,42.374956554359706,11.0,8799.4019058277,1,3.0,1,8,1518.82
26815440,76,female,married,graduate,northeast,employed,1,0,78470.39267249,731.0464831356097,20930.84628540056,2,gold,15,38.73302821384424,11.0,8797.092503222268,3,6.0,0,8,2245.42
96205894,69,female,married,bachelors,west,self-employed,1,0,68896.52676818804,617.6281445754353,14981.093399778973,3,standard,7,45.56014698464293,,7360.122411538313,2,3.0,0,8,1804.93
60516398,77,male,married,graduate,northeast,employed,0,0,43643.09642037489,655.5030185700604,10884.149019856826,14,standard,7,14.155186926198368,3.0,5540.776585445164,1,3.0,2,8,1801.83
75671487,48,male,married,bachelors,west,unemployed,0,1,44391.23245955784,650.7048429073145,10499.199401328948,16,standard,7,17.331269605902595,11.0,5704.22307494151,2,4.0,1,8,1157.81
25988680,72,female,married,graduate,midwest,unemployed,0,1,61160.26038658973,748.063289326842,13916.557158574273,3,gold,10,44.67504944249515,7.0,7462.014834892743,2,4.0,2,8,1902.46
63189918,54,female,married,high school,west,student,1,1,54824.26890445224,682.2397102725074,12411.276329786822,11,standard,7,70.94992752302814,4.0,6575.289848767872,3,6.0,1,8,1167.57
97045072,58,male,married,high school,midwest,student,1,1,55079.5498155546,657.7476669191,12482.389646054393,16,standard,10,29.864410922096635,10.0,6578.532798721167,5,3.0,0,8,1335.62
14551542,41,male,married,graduate,northeast,unemployed,1,0,14458.118343608392,760.8253796474033,3638.173303207117,8,gold,9,53.97652079673257,7.0,2883.8096094899265,1,1.0,2,8,1808.69
16870338,30,male,married,bachelors,northeast,employed,0,0,86263.07936449013,643.9951079311571,18217.69063032051,7,standard,9,32.12017309283058,11.0,9980.325692316655,0,3.0,1,8,1538.05
47043167,70,female,married,bachelors,south,self-employed,1,1,30005.93070338233,681.8899452981874,7069.511454101065,19,standard,12,14.42481458193464,5.0,4282.770737638551,2,4.0,0,8,1932.97
71138405,69,male,married,high school,west,unemployed,1,1,48230.5677223692,743.6370249071465,13216.34116027192,9,gold,10,21.08753080885076,6.0,5829.038739183774,1,5.0,1,8,1707.38
15557105,50,male,married,bachelors,northeast,self-employed,1,0,58116.56982509764,666.1372732924124,14254.777586088889,9,standard,14,42.56309136233099,6.0,6753.073701281764,3,5.0,2,8,2213.63
48242128,51,male,married,bachelors,northeast,self-employed,0,0,35865.92050461178,691.1951440883038,8159.936787437179,11,standard,6,53.179800420135344,5.0,4426.937381795983,2,0.0,0,8,1643.83
68425711,45,male,married,bachelors,midwest,unemployed,1,0,116875.30258301338,671.6086361095881,25583.532158200655,16,gold,9,20.84890694402194,6.0,12424.161375522512,7,6.0,1,8,1824.35
35217542,66,male,married,graduate,northeast,self-employed,1,1,46733.69821826405,650.2453834520037,9401.484199821658,5,standard,11,22.36292277968254,,6015.857530044247,1,2.0,1,8,1423.63
84206017,58,male,married,bachelors,south,self-employed,0,1,41861.31793772732,601.3638972701666,7092.544486011057,5,standard,7,33.492841045576334,2.0,5475.743579408172,1,4.0,0,8,1146.92
19808693,53,female,married,graduate,south,student,1,1,30219.355252536083,680.6621986014449,6788.800276209303,2,standard,8,35.125986926390475,5.0,3974.07334271288,3,3.0,1,8,1624.39
73272736,52,male,married,bachelors,midwest,self-employed,1,1,28191.07795406833,744.9261570058482,6324.28344981351,15,standard,9,33.78656167439425,5.0,3399.211553142059,1,1.0,2,8,1646.26
41108640,32,female,single,high school,midwest,unemployed,0,0,59306.22394837888,683.9310726026093,12827.662916065445,1,standard,18,13.699098075577494,8.0,6637.254670928615,6,4.0,1,8,1192.49
32268393,68,male,married,high school,northeast,unemployed,1,1,27122.13330709844,744.9347566901048,7491.31321917051,6,standard,10,41.263253431486376,4.0,3631.505736719477,0,2.0,2,8,1183.99
10168142,43,male,married,bachelors,west,self-employed,0,0,73887.28149721728,745.3122672834095,17354.731167691087,3,gold,16,10.763876701366147,7.0,8029.800183088297,4,1.0,0,8,1762.42
97275843,75,male,married,graduate,northeast,unemployed,0,0,55610.78739979735,763.5446490000131,13508.291549662616,8,gold,22,7.829664213114403,4.0,6426.421540283625,3,3.0,0,8,1682.29
28641095,47,female,married,high school,midwest,employed,0,1,39297.59117179048,660.7992729308831,8731.605202010613,15,standard,8,52.6816431846849,10.0,4893.44782742354,2,3.0,1,8,1977.92
69783914,57,male,married,high school,south,student,1,0,42335.074946642446,815.3084827347221,12658.393462809152,10,platinum,11,49.52147467217812,11.0,5568.163605021544,1,5.0,0,8,1971.9
93345012,22,male,single,graduate,south,student,1,0,37061.96549307192,710.6285339185663,7875.475104535534,18,standard,8,25.363012198336087,5.0,4789.059927265297,2,2.0,0,8,1015.77
12020110,79,male,married,bachelors,northeast,unemployed,1,1,39025.005861130165,796.2488588681283,9919.826915802583,14,gold,7,16.95351254753851,5.0,4778.748000945326,0,3.0,1,8,1280.56
51205432,61,male,married,high school,northeast,employed,0,0,24041.526824493558,773.0414112696564,6352.407529737552,18,gold,6,30.599521186227783,8.0,3306.294673534693,1,4.0,0,8,1494.52
71858425,26,male,single,bachelors,west,student,0,0,167208.45234470404,714.726610405919,41088.71706515361,19,platinum,24,15.600722951700195,15.0,17476.806764688547,6,5.0,0,8,2247.98
31357713,64,female,married,graduate,west,employed,1,1,37549.26931850915,709.0119928845979,10225.594189309104,0,standard,6,43.761500438220246,9.0,4624.144076946187,3,2.0,2,8,1626.08
37919490,55,male,married,high school,midwest,employed,0,0,36511.38398580821,669.9162897053362,7625.432402018006,6,standard,7,38.53268255173194,5.0,4318.778799898465,0,3.0,3,8,1577.27
29932791,67,male,married,bachelors,northeast,student,1,0,101489.62000502336,779.7164013415658,30961.854518547883,0,platinum,15,30.127039710725867,,10694.259778160807,6,3.0,0,8,1765.13
22437440,75,female,married,graduate,northeast,employed,0,1,57412.59297735842,563.906771576952,10692.39895091272,17,standard,13,50.29150171869776,10.0,6857.444702049223,2,3.0,1,8,2282.42
43059777,64,female,married,bachelors,northeast,employed,0,0,67679.7671041196,661.9053755162389,14200.30127467158,13,standard,7,29.06614010865197,,7938.844815462297,3,3.0,2,8,1956.11
80822447,27,male,single,graduate,midwest,student,1,0,27036.110044571567,696.0886210516064,7029.588873907177,14,standard,5,24.538742005155814,8.0,3683.199665502495,1,1.0,0,8,1178.83
16333109,34,male,married,bachelors,west,self-employed,1,1,10903.519743751956,766.4291845828513,2672.6669962016827,14,gold,4,46.07332593641141,5.0,2463.6299460577284,2,3.0,4,8,2049.69
24836722,67,male,married,bachelors,midwest,self-employed,1,1,52989.4353240734,641.3910553306966,10639.223215814342,3,standard,15,26.2689565293688,8.0,6252.203877336154,2,5.0,1,8,1321.9
36106500,35,female,single,bachelors,midwest,unemployed,1,0,79081.04473996333,666.8822663211657,17809.064736157525,17,standard,10,29.56186440820112,5.0,8692.699705766168,1,5.0,0,8,1561.62
98949258,32,female,single,high school,west,self-employed,0,0,78868.30324016858,606.2719061961202,16068.692174211184,11,standard,7,38.81194024115737,7.0,8673.32440271384,3,4.0,3,8,1114.89
86700349,22,male,single,high school,northeast,self-employed,0,1,16092.061627128642,747.374784179467,4124.153829801991,8,standard,7,23.975497438665705,6.0,2124.4423224174043,1,5.0,0,8,558.24
53824962,61,female,married,bachelors,midwest,unemployed,0,1,97116.7438297483,610.754235854693,20093.05316223057,15,standard,12,24.86933124527749,14.0,10199.934458438798,4,4.0,0,8,1677.32
18700613,50,female,married,high school,northeast,employed,0,1,158398.47491936327,675.2091203501327,40765.26391371608,0,gold,22,57.38729897535505,14.0,16845.002419403427,9,7.0,2,8,2794.56
96343397,39,female,married,bachelors,midwest,employed,0,1,39461.35916676584,738.9481275686894,8458.649661434754,4,gold,8,20.202162026699867,7.0,5084.659701569678,1,4.0,2,8,1728.22
21444657,77,female,married,,south,self-employed,0,1,27777.6485257696,708.0154387756529,5716.641793258045,5,standard,8,34.92741704527253,1.0,2856.021670031789,2,7.0,1,8,1379.48
28728858,18,male,single,bachelors,midwest,unemployed,1,1,120665.56377284048,822.1156342441916,31310.716054542725,6,platinum,18,48.65915728899302,10.0,12583.73224073276,3,2.0,0,8,1716.64
18192302,25,male,single,bachelors,south,unemployed,1,1,37822.15683560911,709.9931925727012,9015.117425364986,11,standard,8,34.447530044589215,6.0,4895.729669492672,1,4.0,5,8,1859.16
23306836,72,female,married,bachelors,northeast,self-employed,1,0,37322.59482416172,729.6193051617681,8532.48564622855,6,standard,12,16.04786329684898,8.0,4630.1061746226005,0,5.0,4,8,2164.83
62256050,40,female,married,bachelors,south,unemployed,0,1,31882.649503136057,635.3825949050245,7384.872815775139,10,standard,19,30.078581362957888,5.0,4055.5267878065415,3,2.0,1,8,1404.07
99519599,21,male,single,graduate,northeast,self-employed,0,0,55560.66816649201,689.9375910047268,13099.544356154824,1,standard,10,32.022479993102536,4.0,6801.28679838534,2,1.0,0,8,1177.8
26255427,70,female,married,bachelors,south,self-employed,0,1,89217.02918219304,615.6957728196712,19420.43930462173,12,standard,12,41.35910849423497,9.0,10304.443774126788,2,5.0,1,8,2364.73
59164590,32,female,married,high school,south,employed,1,1,59189.11377219205,696.7841581796627,13253.560995627951,8,standard,13,116.51650706159288,7.0,7433.142321487358,3,5.0,4,8,2471.3
86691236,33,female,married,graduate,south,self-employed,1,1,28025.42564578456,729.1356139083847,5750.851231698676,11,standard,10,24.480502915963157,9.0,3698.655216022401,3,4.0,2,8,1964.39
28864005,50,female,married,bachelors,midwest,unemployed,0,1,13546.148379514763,624.6491606927304,2772.0691921252137,11,standard,6,34.293486499577696,8.0,2379.83049661062,0,3.0,0,8,1339.39
23384146,60,male,married,high school,northeast,self-employed,1,1,65893.72164402432,680.6803962134263,15590.202494007475,5,standard,11,47.744345936776405,8.0,7047.385822769533,7,3.0,0,8,1863.77
78326960,22,male,single,bachelors,northeast,self-employed,1,1,81191.89430217087,672.2056604333488,18441.360698218872,4,standard,12,17.920863047290286,,8993.367305370028,3,4.0,1,8,1484.37
48609702,22,male,single,bachelors,midwest,employed,0,0,29635.720844262058,668.4863199097437,6054.0490347237865,0,standard,8,40.793021371209925,3.0,4280.596151276312,4,1.0,0,8,1241.62
42302817,79,female,married,bachelors,northeast,student,1,0,48537.48277800383,671.8210597746124,10788.237172552232,11,standard,9,55.326339969520006,5.0,6285.742412158111,2,1.0,0,8,1426.66
66986706,72,female,married,bachelors,south,self-employed,1,0,46712.82247673922,749.1443158827121,12103.971542288038,19,gold,9,24.41237156587034,9.0,5956.1135232428605,4,4.0,4,8,2695.13
